2024-09-13 15:37:08,377 DEBUG   HandlerThread:2614117 [system_monitor.py:probe():210] {'os': 'Linux-5.15.0-116-generic-x86_64-with-glibc2.17', 'python': '3.8.12', 'heartbeatAt': '2024-09-13T14:37:08.364495', 'startedAt': '2024-09-13T14:37:07.988780', 'docker': None, 'cuda': None, 'args': ('--sparse', '--seed', '41', '--disable_drelu_grad', '--sparse_init', 'ERK', '--multiplier', '1', '--lr', '0.1', '--density', '0.0005', '--update_frequency', '4000', '--epochs', '250', '--model', 'ResNet34', '--data', 'cifar10', '--decay_frequency', '30000', '--batch-size', '128', '--growth', 'gradient', '--death', 'magnitude', '--redistribution', 'none', '--l2', '1e-4', '--wandb-mode', 'dryrun'), 'state': 'running', 'program': '/home/rpgsbs/r01al21/PycharmProjects/pythonProject/ES2/main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/TensorStrike/ES2.git', 'commit': 'a215ea638dac5bfa908c76d796d15a02dca3e7f9'}, 'email': 'lihanou@yahoo.com', 'root': '/home/rpgsbs/r01al21/PycharmProjects/pythonProject/ES2', 'host': 'MD-058161', 'username': 'r01al21', 'executable': '/home/rpgsbs/r01al21/anaconda3/envs/pytorch_py38/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 1377.662583333333, 'min': 800.0, 'max': 4300.0}, 'cpu_freq_per_core': [{'current': 1773.4, 'min': 800.0, 'max': 4300.0}, {'current': 999.171, 'min': 800.0, 'max': 4300.0}, {'current': 812.533, 'min': 800.0, 'max': 4300.0}, {'current': 826.607, 'min': 800.0, 'max': 4300.0}, {'current': 800.037, 'min': 800.0, 'max': 4300.0}, {'current': 800.055, 'min': 800.0, 'max': 4300.0}, {'current': 800.051, 'min': 800.0, 'max': 4300.0}, {'current': 800.053, 'min': 800.0, 'max': 4300.0}, {'current': 800.045, 'min': 800.0, 'max': 4300.0}, {'current': 800.061, 'min': 800.0, 'max': 4300.0}, {'current': 800.029, 'min': 800.0, 'max': 4300.0}, {'current': 800.073, 'min': 800.0, 'max': 4300.0}], 'disk': {'total': 81.9483413696289, 'used': 35.823055267333984}, 'gpu': 'NVIDIA GeForce RTX 3060 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060 Ti', 'memory_total': 8589934592}], 'memory': {'total': 15.486103057861328}}
2024-09-13 15:37:08,377 INFO    HandlerThread:2614117 [system_monitor.py:probe():211] Finished collecting system info
2024-09-13 15:37:08,377 INFO    HandlerThread:2614117 [system_monitor.py:probe():214] Publishing system info
2024-09-13 15:37:08,377 DEBUG   HandlerThread:2614117 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-09-13 15:37:08,379 DEBUG   HandlerThread:2614117 [system_info.py:_save_pip():67] Saving pip packages done
2024-09-13 15:37:08,380 DEBUG   HandlerThread:2614117 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-09-13 15:37:11,559 DEBUG   HandlerThread:2614117 [system_info.py:_save_conda():86] Saving conda packages done
2024-09-13 15:37:11,567 INFO    HandlerThread:2614117 [system_monitor.py:probe():216] Finished publishing system info
2024-09-13 15:37:13,032 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:37:13,034 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:37:18,037 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:37:18,038 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:37:23,040 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:37:23,041 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:37:28,043 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:37:28,045 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:37:33,047 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:37:33,048 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:37:38,051 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:37:38,052 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:37:43,055 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:37:43,056 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:37:48,059 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:37:48,060 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:37:53,062 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:37:53,064 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:37:58,066 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:37:58,068 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:38:03,070 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:38:03,072 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:38:08,074 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:38:08,075 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:38:08,138 DEBUG   SystemMonitor:2614117 [system_monitor.py:_start():159] Starting system metrics aggregation loop
2024-09-13 15:38:13,078 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:38:13,079 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:38:18,082 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:38:18,083 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:38:23,085 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:38:23,087 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
2024-09-13 15:38:28,089 DEBUG   HandlerThread:2614117 [handler.py:handle_request():144] handle_request: status_report
2024-09-13 15:38:28,090 DEBUG   SenderThread:2614117 [sender.py:send_request():406] send_request: status_report
